,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,FlightNumber,OrigDest,Airline,STADate,STATime,ETADate,ETATime,FlightStatus,IntDom,late
414,414,414,414,1018,BHA352,Bharatpur,Buddha Air,2023-04-01, 07:35:00,2023-04-01, 07:57:00,Landed,0,22.0
415,415,415,415,1019,NYT1301,Mountain Flight,Yeti Airlines,2023-04-01, 07:35:00,2023-04-01, 08:30:00,Landed,0,55.0
416,416,416,416,1020,BHA552,Simara Airport,Buddha Air,2023-04-01, 07:50:00,2023-04-01, 08:00:00,Landed,0,10.0
417,417,417,417,1021,SHA228,Dhangadhi,Shree Airlines,2023-04-01, 07:55:00,2023-04-01, 08:20:00,Landed,0,25.0
418,418,418,418,1022,BHA662,Pokhara,Buddha Air,2023-04-01, 08:00:00,2023-04-01, 08:25:00,Landed,0,25.0
419,419,419,419,1023,RA110,Bhojpur,Nepal Airlines,2023-04-01, 08:20:00,2023-04-01, 08:35:00,Landed,1,15.0
420,420,420,420,1027,KB400,Paro,Druk Air,2023-04-01, 07:55:00,2023-04-01, 07:55:00,Completed,1,0.0
421,421,421,421,1028,NYT672,Pokhara,Yeti Airlines,2023-04-01, 08:30:00,2023-04-01, 09:16:00,Landed,0,46.0
422,422,422,422,1029,BHA1902,Bhadrapur,Buddha Air,2023-04-01, 08:40:00,2023-04-01, 09:12:00,Landed,0,32.0
423,423,423,423,1030,H9560,Dammam,Himalaya Airlines,2023-04-01, 08:55:00,2023-04-01, 09:26:00,Landed,1,31.0
424,424,424,424,1031,BHA604,Pokhara,Buddha Air,2023-04-01, 09:05:00,2023-04-01, 09:05:00,Landed,0,0.0
425,425,425,425,1032,BHA356,Bharatpur,Buddha Air,2023-04-01, 09:20:00,2023-04-01, 09:28:00,Landed,0,8.0
426,426,426,426,1033,G9536,Sharjah,Air Arabia,2023-04-01, 09:20:00,2023-04-01, 08:49:00,Landed,1,-31.0
427,427,427,427,1034,AI213,Delhi,Air India,2023-04-01, 09:25:00,2023-04-01, 09:40:00,Landed,1,15.0
428,428,428,428,1035,QR652,Doha,Qatar Airways,2023-04-01, 10:05:00,2023-04-01, 09:35:00,Landed,1,-30.0
429,429,429,429,1039,BHA502,Janakpur,Buddha Air,2023-04-01, 08:55:00,2023-04-01, 09:42:00,Landed,0,47.0
430,430,430,430,1040,SAU914,Bhadrapur,Saurya Airlines,2023-04-01, 09:00:00,2023-04-01, 09:54:00,Landed,0,54.0
431,431,431,431,1041,SHA656,Pokhara,Shree Airlines,2023-04-01, 09:00:00,2023-04-01, 10:37:00,Landed,0,97.0
432,432,432,432,1042,H9566,Dubai,Himalaya Airlines,2023-04-01, 09:20:00,2023-04-01, 09:48:00,Landed,1,28.0
433,433,433,433,1043,BHA952,Bhadrapur,Buddha Air,2023-04-01, 09:45:00,2023-04-01, 10:20:00,Landed,0,35.0
434,434,434,434,1044,RA230D,Dubai,Nepal Airlines,2023-04-01, 09:45:00,2023-04-01, 10:08:00,Landed,1,23.0
435,435,435,435,1045,B3773,Paro,Bhutan Airlines,2023-04-01, 09:50:00,2023-04-01, 10:04:00,Completed,1,14.0
436,436,436,436,1046,BHA652,Pokhara,Buddha Air,2023-04-01, 09:55:00,2023-04-01, 10:20:00,Landed,0,25.0
437,437,437,437,1047,UK151,Mumbai,Vistara,2023-04-01, 10:30:00,2023-04-01, 10:17:00,Landed,1,-13.0
438,438,438,438,1055,NYT788,Biratnagar,Yeti Airlines,2023-04-01, 10:40:00,2023-04-01, 11:07:00,Landed,0,27.0
439,439,439,439,1056,SAU676,Pokhara,Saurya Airlines,2023-04-01, 10:50:00,2023-04-01, 11:01:00,Landed,0,11.0
440,440,440,440,1057,BHA608,Pokhara,Buddha Air,2023-04-01, 10:55:00,2023-04-01, 11:30:00,Landed,0,35.0
441,441,441,441,1058,BHA452,Nepalgunj,Buddha Air,2023-04-01, 11:05:00,2023-04-01, 11:36:00,Landed,0,31.0
442,442,442,442,1059,BHA282,Tumlingtar,Buddha Air,2023-04-01, 11:20:00,2023-04-01, 11:39:00,Landed,0,19.0
443,443,443,443,1060,KB400,Paro,Druk Air,2023-04-01, 11:30:00,2023-04-01, 11:27:00,Completed,1,-3.0
444,444,444,444,1061,H9564,Doha,Himalaya Airlines,2023-04-01, 11:50:00,2023-04-01, 11:22:00,Landed,1,-28.0
445,445,445,445,1064,SHA822,Bhairahawa,Shree Airlines,2023-04-01, 10:50:00,2023-04-01, 12:35:00,Landed,0,105.0
446,446,446,446,1065,BHA554,Simara Airport,Buddha Air,2023-04-01, 11:25:00,2023-04-01, 12:17:00,Landed,0,52.0
447,447,447,447,1066,BG371,Dhaka,Biman Bangladesh,2023-04-01, 11:35:00,2023-04-01, 11:46:00,Completed,1,11.0
448,448,448,448,1067,NYT922,Bhadrapur,Yeti Airlines,2023-04-01, 11:50:00,2023-04-01, 12:16:00,Landed,0,26.0
449,449,449,449,1068,BHA134,Surkhet,Buddha Air,2023-04-01, 12:00:00,2023-04-01, 12:00:00,Landed,0,0.0
450,450,450,450,1069,BHA504,Janakpur,Buddha Air,2023-04-01, 12:05:00,2023-04-01, 12:19:00,Landed,0,14.0
451,451,451,451,1070,MH170,Kuala Lumpur,Malaysia Airlines,2023-04-01, 12:05:00,2023-04-01, 11:56:00,Landed,1,-9.0
452,452,452,452,1071,WE319,Bangkok,THAI Smile,2023-04-01, 12:25:00,2023-04-01, 12:26:00,Landed,1,1.0
453,453,453,453,1074,NYT676,Pokhara,Yeti Airlines,2023-04-01, 11:40:00,2023-04-01, 12:40:00,Landed,0,60.0
454,454,454,454,1075,BHA704,Biratnagar,Buddha Air,2023-04-01, 11:45:00,2023-04-01, 12:32:00,Landed,0,47.0
455,455,455,455,1076,BHA252,Dhangadhi,Buddha Air,2023-04-01, 12:15:00,2023-04-01, 12:42:00,Landed,0,27.0
456,456,456,456,1077,UL181,Colombo,SriLankan Airlines,2023-04-01, 12:15:00,2023-04-01, 12:15:00,Completed,1,0.0
457,457,457,457,1078,BHA610,Pokhara,Buddha Air,2023-04-01, 12:20:00,2023-04-01, 12:48:00,Landed,0,28.0
458,458,458,458,1079,SHA658,Pokhara,Shree Airlines,2023-04-01, 12:20:00,2023-04-01, 12:58:00,Landed,0,38.0
459,459,459,459,1080,BHA954,Bhadrapur,Buddha Air,2023-04-01, 12:35:00,2023-04-01, 12:52:00,Landed,0,17.0
460,460,460,460,1081,NYT892,Bhairahawa,Yeti Airlines,2023-04-01, 12:35:00,2023-04-01, 13:13:00,Landed,0,38.0
461,461,461,461,1082,NYT792,Biratnagar,Yeti Airlines,2023-04-01, 12:40:00,2023-04-01, 13:01:00,Landed,0,21.0
462,462,462,462,1083,SHA434,Nepalgunj,Shree Airlines,2023-04-01, 12:40:00,2023-04-01, 13:11:00,Landed,0,31.0
463,463,463,463,1084,RA206,Delhi,Nepal Airlines,2023-04-01, 12:45:00,2023-04-01, 12:45:00,Landed,1,0.0
464,464,464,464,1085,6E1153,Delhi,IndiGo,2023-04-01, 13:05:00,2023-04-01, 13:00:00,Landed,1,-5.0
465,465,465,465,1086,BHA358,Bharatpur,Buddha Air,2023-04-01, 13:10:00,2023-04-01, 13:24:00,Landed,0,14.0
466,466,466,466,1087,SAU724,Biratnagar,Saurya Airlines,2023-04-01, 13:10:00,2023-04-01, 13:21:00,Landed,0,11.0
467,467,467,467,1088,AI247,Kolkata,Air India,2023-04-01, 13:35:00,2023-04-01, 13:17:00,Landed,1,-18.0
468,468,468,468,1095,NSBB,Tashkent,Charter,2023-04-01, 11:55:00,2023-04-01, 11:55:00,Completed,1,0.0
469,469,469,469,1096,BHA612,Pokhara,Buddha Air,2023-04-01, 13:15:00,2023-04-01, 13:35:00,Landed,0,20.0
470,470,470,470,1097,BHA856,Bhairahawa,Buddha Air,2023-04-01, 13:20:00,2023-04-01, 14:14:00,Landed,0,54.0
471,471,471,471,1098,NYT572,Janakpur,Yeti Airlines,2023-04-01, 13:20:00,2023-04-01, 14:16:00,Landed,0,56.0
472,472,472,472,1099,BHA360,Bharatpur,Buddha Air,2023-04-01, 13:30:00,2023-04-01, 13:37:00,Landed,0,7.0
473,473,473,473,1100,BHA556,Simara Airport,Buddha Air,2023-04-01, 13:35:00,2023-04-01, 14:10:00,Landed,0,35.0
474,474,474,474,1101,6E1157,Mumbai,IndiGo,2023-04-01, 14:20:00,2023-04-01, 14:22:00,Landed,1,2.0
475,475,475,475,1102,FZ539,Dubai,Flydubai,2023-04-01, 15:00:00,2023-04-01, 14:05:00,Landed,1,-55.0
476,476,476,476,1114,NYT680,Pokhara,Yeti Airlines,2023-04-01, 13:30:00,2023-04-01, 14:30:00,Landed,0,60.0
477,477,477,477,1115,BHA404,Nepalgunj,Buddha Air,2023-04-01, 13:45:00,2023-04-01, 14:36:00,Landed,0,51.0
478,478,478,478,1116,BHA618,Pokhara,Buddha Air,2023-04-01, 13:45:00,2023-04-01, 14:38:00,Landed,0,53.0
479,479,479,479,1117,BHA956,Bhadrapur,Buddha Air,2023-04-01, 13:45:00,2023-04-01, 15:10:00,Landed,0,85.0
480,480,480,480,1118,BHA606,Pokhara,Buddha Air,2023-04-01, 14:00:00,2023-04-01, 14:46:00,Landed,0,46.0
481,481,481,481,1119,BHA706,Biratnagar,Buddha Air,2023-04-01, 14:15:00,2023-04-01, 15:00:00,Landed,0,45.0
482,482,482,482,1120,SHA736,Biratnagar,Shree Airlines,2023-04-01, 14:15:00,2023-04-01, 15:34:00,Landed,0,79.0
483,483,483,483,1121,AI215,Delhi,Air India,2023-04-01, 14:50:00,2023-04-01, 15:01:00,Landed,1,11.0
484,484,484,484,1122,NYT926,Bhadrapur,Yeti Airlines,2023-04-01, 14:55:00,2023-04-01, 15:45:00,Landed,0,50.0
485,485,485,485,1123,3L045,Abu Dhabi,Air Arabia Abu  Dhabi,2023-04-01, 15:00:00,2023-04-01, 14:30:00,Completed,1,-30.0
486,486,486,486,1124,BHA172,Rajbiraj,Buddha Air,2023-04-01, 15:00:00,2023-04-01, 15:27:00,Landed,0,27.0
487,487,487,487,1125,NYT422,Nepalgunj,Yeti Airlines,2023-04-01, 15:00:00,2023-04-01, 16:00:00,Landed,0,60.0
488,488,488,488,1130,SHA224,Dhangadhi,Shree Airlines,2023-04-01, 13:40:00,2023-04-01, 16:10:00,Landed,0,150.0
489,489,489,489,1131,RA434,Narita,Nepal Airlines,2023-04-01, 15:00:00,2023-04-01, 16:42:00,Landed,1,102.0
490,490,490,490,1132,6E1155,Delhi,IndiGo,2023-04-01, 15:30:00,2023-04-01, 16:09:00,Landed,1,39.0
491,491,491,491,1133,NYT682,Pokhara,Yeti Airlines,2023-04-01, 15:45:00,2023-04-01, 16:30:00,Landed,0,45.0
492,492,492,492,1134,SG7658,Kolkata,Spicejet,2023-04-01, 15:58:00,2023-04-01, 15:58:00,Completed,1,0.0
493,493,493,493,1135,QR646,Doha,Qatar Airways,2023-04-01, 16:45:00,2023-04-01, 16:27:00,Landed,1,-18.0
494,494,494,494,1140,SAU726,Biratnagar,Saurya Airlines,2023-04-01, 15:20:00,2023-04-01, 17:21:00,Landed,0,121.0
495,495,495,495,1141,UK155,Delhi,Vistara,2023-04-01, 16:00:00,2023-04-01, 16:40:00,Landed,1,40.0
496,496,496,496,1142,BHA656,Pokhara,Buddha Air,2023-04-01, 16:05:00,2023-04-01, 17:12:00,Landed,0,67.0
497,497,497,497,1143,BHA558,Simara Airport,Buddha Air,2023-04-01, 16:25:00,2023-04-01, 17:03:00,Landed,0,38.0
498,498,498,498,1144,SL220,Bangkok,Thai Lion,2023-04-01, 17:20:00,2023-04-01, 17:17:00,Landed,1,-3.0
499,499,499,499,1145,H9679,Dhaka,Himalaya Airlines,2023-04-01, 17:45:00,2023-04-01, 17:36:00,Landed,1,-9.0
500,500,500,500,1153,NYT782,Biratnagar,Yeti Airlines,2023-04-01, 15:30:00,2023-04-01, 18:00:00,Landed,0,150.0
501,501,501,501,1154,BHA658,Pokhara,Buddha Air,2023-04-01, 17:00:00,2023-04-01, 18:12:00,Landed,0,72.0
502,502,502,502,1155,BHA860,Bhairahawa,Buddha Air,2023-04-01, 17:30:00,2023-04-01, 18:02:00,Landed,0,32.0
503,503,503,503,1156,BHA136,Surkhet,Buddha Air,2023-04-01, 17:40:00,2023-04-01, 18:05:00,Landed,0,25.0
504,504,504,504,1157,BHA660,Pokhara,Buddha Air,2023-04-01, 18:00:00,2023-04-01, 18:42:00,Landed,0,42.0
505,505,505,505,1158,CZ6067,Guangzhou,China Southern,2023-04-01, 18:25:00,2023-04-01, 18:26:00,Landed,1,1.0
506,506,506,506,1159,FZ575,Dubai,Flydubai,2023-04-01, 18:55:00,2023-04-01, 17:57:00,Landed,1,-58.0
507,507,507,507,1160,J91541,Kuwait,Jazeera,2023-04-02, 01:20:00,2023-04-02, 01:20:00,Completed,1,0.0
508,508,508,508,1161,J9539,Kuwait,Jazeera,2023-04-02, 01:25:00,2023-04-02, 01:25:00,Completed,1,0.0
509,509,509,509,1162,KU393,Kuwait,Kuwait Airlines,2023-04-02, 01:30:00,2023-04-02, 01:30:00,Completed,1,0.0
510,510,510,510,1168,BHA508,Janakpur,Buddha Air,2023-04-01, 17:00:00,2023-04-01, 19:00:00,Landed,0,120.0
511,511,511,511,1169,SHA436,Nepalgunj,Shree Airlines,2023-04-01, 18:00:00,2023-04-01, 19:04:00,Landed,0,64.0
512,512,512,512,1170,BHA564,Simara Airport,Buddha Air,2023-04-01, 18:45:00,2023-04-01, 19:13:00,Landed,0,28.0
513,513,513,513,1176,NYT574,Janakpur,Yeti Airlines,2023-04-01, 19:20:00,2023-04-01, 20:23:00,Landed,0,63.0
514,514,514,514,1177,BHA408,Nepalgunj,Buddha Air,2023-04-01, 19:25:00,2023-04-01, 20:10:00,Landed,0,45.0
515,515,515,515,1178,AI211,Delhi,Air India,2023-04-01, 20:35:00,2023-04-01, 20:15:00,Landed,1,-20.0
516,516,516,516,1179,OD182,Kuala Lumpur,Batik Air,2023-04-01, 20:35:00,2023-04-01, 20:30:00,Landed,1,-5.0
517,517,517,517,1180,RA226,Banglore,Nepal Airlines,2023-04-01, 20:45:00,2023-04-01, 20:42:00,Landed,1,-3.0
518,518,518,518,1185,BHA710,Biratnagar,Buddha Air,2023-04-01, 18:00:00,2023-04-01, 21:32:00,Landed,0,212.0
519,519,519,519,1186,BHA714,Biratnagar,Buddha Air,2023-04-01, 19:55:00,2023-04-01, 21:21:00,Landed,0,86.0
520,520,520,520,1187,BHA256,Dhangadhi,Buddha Air,2023-04-01, 20:35:00,2023-04-01, 21:37:00,Landed,0,62.0
521,521,521,521,1188,G9530,Sharjah,Air Arabia,2023-04-01, 22:00:00,2023-04-01, 21:25:00,Landed,1,-35.0
522,522,522,522,1193,BHA718,Biratnagar,Buddha Air,2023-04-01, 21:55:00,2023-04-01, 21:51:00,Landed,0,-4.0
523,523,523,523,1194,CX603,Hong Kong,Cathay Pacific,2023-04-01, 22:10:00,2023-04-01, 22:20:00,Landed,1,10.0
524,524,524,524,1195,SQ442,Singapore,Singapore Airlines,2023-04-01, 22:10:00,2023-04-01, 21:59:00,Landed,1,-11.0
525,525,525,525,1196,RA218,Delhi,Nepal Airlines,2023-04-01, 22:15:00,2023-04-01, 22:31:00,Landed,1,16.0
526,526,526,526,1202,RA410,Hong Kong,Nepal Airlines,2023-04-01, 21:45:00,2023-04-01, 22:46:00,Landed,1,61.0
527,527,527,527,1203,FZ573,Dubai,Flydubai,2023-04-02, 00:25:00,2023-04-02, 23:03:00,Landed,1,1358.0
528,528,528,528,1212,QR644,Doha,Qatar Airways,2023-04-02, 01:00:00,2023-04-02, 00:08:00,Landed,1,-52.0
529,529,529,529,1213,J91541,Kuwait,Jazeera,2023-04-03, 01:20:00,2023-04-03, 01:20:00,Completed,1,0.0
530,530,530,530,1228,KU391,Kuwait,Kuwait Airlines,2023-04-02, 06:20:00,2023-04-02, 06:20:00,Landed,1,0.0
531,531,531,531,1229,H9873,Kuala Lumpur,Himalaya Airlines,2023-04-02, 06:30:00,2023-04-02, 06:29:00,Landed,1,-1.0
532,532,532,532,1230,6E045,Delhi,IndiGo,2023-04-02, 09:35:00,2023-04-02, 09:35:00,Completed,1,0.0
533,533,533,533,1232,NYT1301,Mountain Flight,Yeti Airlines,2023-04-02, 07:10:00,2023-04-02, 07:18:00,Landed,0,8.0
534,534,534,534,1233,SHA1601,Mountain Flight,Shree Airlines,2023-04-02, 07:10:00,2023-04-02, 07:28:00,Landed,0,18.0
535,535,535,535,1234,BHA100,Mountain Flight,Buddha Air,2023-04-02, 07:30:00,2023-04-02, 07:30:00,Landed,0,0.0
536,536,536,536,1235,FZ1133,Dubai,Flydubai,2023-04-02, 07:50:00,2023-04-02, 06:59:00,Landed,1,-51.0
537,537,537,537,1238,BHA400,Mountain Flight,Buddha Air,2023-04-02, 07:30:00,2023-04-02, 07:49:00,Landed,0,19.0
538,538,538,538,1239,BHA552,Simara Airport,Buddha Air,2023-04-02, 07:30:00,2023-04-02, 07:42:00,Landed,0,12.0
539,539,539,539,1240,BHA662,Pokhara,Buddha Air,2023-04-02, 07:30:00,2023-04-02, 07:50:00,Landed,0,20.0
540,540,540,540,1241,NYT301,Mountain Flight,Yeti Airlines,2023-04-02, 07:30:00,2023-04-02, 07:25:00,Landed,0,-5.0
541,541,541,541,1242,BHA806,Bhairahawa,Buddha Air,2023-04-02, 07:50:00,2023-04-02, 07:52:00,Landed,0,2.0
542,542,542,542,1243,B3773,Paro,Bhutan Airlines,2023-04-02, 07:55:00,2023-04-02, 07:55:00,Completed,1,0.0
543,543,543,543,1244,BHA352,Bharatpur,Buddha Air,2023-04-02, 08:00:00,2023-04-02, 08:09:00,Landed,0,9.0
544,544,544,544,1245,RA4152,Kuala Lumpur,Nepal Airlines,2023-04-02, 08:00:00,2023-04-02, 08:25:00,Landed,1,25.0
545,545,545,545,1246,NYT786,Biratnagar,Yeti Airlines,2023-04-02, 08:10:00,2023-04-02, 08:20:00,Landed,0,10.0
546,546,546,546,1247,BHA602,Pokhara,Buddha Air,2023-04-02, 08:35:00,2023-04-02, 08:26:00,Landed,0,-9.0
547,547,547,547,1248,KB400,Paro,Druk Air,2023-04-02, 08:40:00,2023-04-02, 08:33:00,Landed,1,-7.0
548,548,548,548,1249,G9536,Sharjah,Air Arabia,2023-04-02, 09:00:00,2023-04-02, 08:43:00,Landed,1,-17.0
549,549,549,549,1250,RA230,Dubai,Nepal Airlines,2023-04-02, 09:45:00,2023-04-02, 09:45:00,Completed,1,0.0
550,550,550,550,1254,SMA182,Dolpa,Summit Air,2023-04-02, 07:50:00,2023-04-02, 08:30:00,Landed,0,40.0
551,551,551,551,1255,NYT672,Pokhara,Yeti Airlines,2023-04-02, 08:30:00,2023-04-02, 08:54:00,Landed,0,24.0
552,552,552,552,1256,RA128,Ilam,Nepal Airlines,2023-04-02, 08:45:00,2023-04-02, 08:53:00,Landed,1,8.0
553,553,553,553,1257,SHA228,Dhangadhi,Shree Airlines,2023-04-02, 08:50:00,2023-04-02, 09:14:00,Landed,0,24.0
554,554,554,554,1258,SHA656,Pokhara,Shree Airlines,2023-04-02, 09:00:00,2023-04-02, 09:24:00,Landed,0,24.0
555,555,555,555,1259,AI213,Delhi,Air India,2023-04-02, 09:25:00,2023-04-02, 08:52:00,Landed,1,-33.0
556,556,556,556,1260,H9560,Dammam,Himalaya Airlines,2023-04-02, 09:30:00,2023-04-02, 09:01:00,Landed,1,-29.0
557,557,557,557,1261,H9566,Dubai,Himalaya Airlines,2023-04-02, 09:35:00,2023-04-02, 09:06:00,Landed,1,-29.0
558,558,558,558,1262,QR652,Doha,Qatar Airways,2023-04-02, 10:05:00,2023-04-02, 09:30:00,Landed,1,-35.0
559,559,559,559,1263,H9564,Doha,Himalaya Airlines,2023-04-02, 10:10:00,2023-04-02, 09:35:00,Landed,1,-35.0
560,560,560,560,1270,BHA852,Bhairahawa,Buddha Air,2023-04-02, 09:40:00,2023-04-02, 10:10:00,Landed,0,30.0
561,561,561,561,1271,BHA952,Bhadrapur,Buddha Air,2023-04-02, 09:45:00,2023-04-02, 10:18:00,Landed,0,33.0
562,562,562,562,1272,BHA652,Pokhara,Buddha Air,2023-04-02, 09:55:00,2023-04-02, 10:17:00,Landed,0,22.0
563,563,563,563,1273,BHA134,Surkhet,Buddha Air,2023-04-02, 10:15:00,2023-04-02, 10:23:00,Landed,0,8.0
564,564,564,564,1274,UK151,Mumbai,Vistara,2023-04-02, 10:15:00,2023-04-02, 09:57:00,Landed,1,-18.0
565,565,565,565,1275,RA240,Doha,Nepal Airlines,2023-04-02, 10:30:00,2023-04-02, 10:35:00,Landed,1,5.0
566,566,566,566,1279,BHA452,Nepalgunj,Buddha Air,2023-04-02, 10:30:00,2023-04-02, 10:58:00,Landed,0,28.0
567,567,567,567,1280,NYT674,Pokhara,Yeti Airlines,2023-04-02, 10:30:00,2023-04-02, 10:42:00,Landed,0,12.0
568,568,568,568,1281,SHA222,Dhangadhi,Shree Airlines,2023-04-02, 10:35:00,2023-04-02, 10:45:00,Landed,0,10.0
569,569,569,569,1282,NYT788,Biratnagar,Yeti Airlines,2023-04-02, 10:40:00,2023-04-02, 11:09:00,Landed,0,29.0
570,570,570,570,1283,SAU676,Pokhara,Saurya Airlines,2023-04-02, 10:50:00,2023-04-02, 11:09:00,Landed,0,19.0
571,571,571,571,1284,SHA822,Bhairahawa,Shree Airlines,2023-04-02, 10:50:00,2023-04-02, 11:18:00,Landed,0,28.0
572,572,572,572,1285,BHA608,Pokhara,Buddha Air,2023-04-02, 10:55:00,2023-04-02, 11:25:00,Landed,0,30.0
573,573,573,573,1286,CA437,Tianfu,Air China,2023-04-02, 11:05:00,2023-04-02, 11:33:00,Landed,1,28.0
574,574,574,574,1287,BHA554,Simara Airport,Buddha Air,2023-04-02, 11:25:00,2023-04-02, 11:36:00,Landed,0,11.0
575,575,575,575,1292,BHA252,Dhangadhi,Buddha Air,2023-04-02, 11:30:00,2023-04-02, 12:35:00,Landed,0,65.0
576,576,576,576,1293,BHA504,Janakpur,Buddha Air,2023-04-02, 11:40:00,2023-04-02, 11:59:00,Landed,0,19.0
577,577,577,577,1294,NYT678,Pokhara,Yeti Airlines,2023-04-02, 11:40:00,2023-04-02, 12:17:00,Landed,0,37.0
578,578,578,578,1295,BHA704,Biratnagar,Buddha Air,2023-04-02, 11:45:00,2023-04-02, 12:07:00,Landed,0,22.0
579,579,579,579,1296,BHA372,Bharatpur,Buddha Air,2023-04-02, 11:50:00,2023-04-02, 12:00:00,Landed,0,10.0
580,580,580,580,1297,NYT922,Bhadrapur,Yeti Airlines,2023-04-02, 11:50:00,2023-04-02, 12:04:00,Landed,0,14.0
581,581,581,581,1298,UL181,Colombo,SriLankan Airlines,2023-04-02, 12:15:00,2023-04-02, 12:11:00,Landed,1,-4.0
582,582,582,582,1299,BHA610,Pokhara,Buddha Air,2023-04-02, 12:20:00,2023-04-02, 12:32:00,Landed,0,12.0
583,583,583,583,1300,SHA658,Pokhara,Shree Airlines,2023-04-02, 12:25:00,2023-04-02, 12:34:00,Landed,0,9.0
584,584,584,584,1301,WE319,Bangkok,THAI Smile,2023-04-02, 12:25:00,2023-04-02, 12:26:00,Landed,1,1.0
585,585,585,585,1302,RA206,Delhi,Nepal Airlines,2023-04-02, 12:40:00,2023-04-02, 12:31:00,Landed,1,-9.0
586,586,586,586,1305,BHA954,Bhadrapur,Buddha Air,2023-04-02, 12:35:00,2023-04-02, 13:18:00,Landed,0,43.0
587,587,587,587,1306,OD184,Kuala Lumpur,Batik Air,2023-04-02, 12:55:00,2023-04-02, 13:02:00,Completed,1,7.0
588,588,588,588,1307,6E1153,Delhi,IndiGo,2023-04-02, 13:05:00,2023-04-02, 13:34:00,Landed,1,29.0
589,589,589,589,1308,SAU724,Biratnagar,Saurya Airlines,2023-04-02, 13:10:00,2023-04-02, 13:05:00,Landed,0,-5.0
590,590,590,590,1309,AI247,Kolkata,Air India,2023-04-02, 13:35:00,2023-04-02, 13:23:00,Landed,1,-12.0
591,591,591,591,1310,SG7658,Kolkata,Spicejet,2023-04-02, 13:50:00,2023-04-02, 13:41:00,Landed,1,-9.0
592,592,592,592,1316,BHA706,Biratnagar,Buddha Air,2023-04-02, 14:15:00,2023-04-02, 14:30:00,Landed,0,15.0
593,593,593,593,1317,6E1157,Mumbai,IndiGo,2023-04-02, 14:20:00,2023-04-02, 14:28:00,Landed,1,8.0
594,594,594,594,1318,FZ539,Dubai,Flydubai,2023-04-02, 15:00:00,2023-04-02, 14:20:00,Landed,1,-40.0
595,595,595,595,1319,3L045,Abu Dhabi,Air Arabia Abu  Dhabi,2023-04-02, 15:10:00,2023-04-02, 14:39:00,Landed,1,-31.0
596,596,596,596,1329,BHA956,Bhadrapur,Buddha Air,2023-04-02, 13:45:00,2023-04-02, 15:20:00,Landed,0,95.0
597,597,597,597,1330,3U3901,Tianfu,Sichuan Airlines,2023-04-02, 14:30:00,2023-04-02, 14:44:00,Landed,1,14.0
598,598,598,598,1331,SAU912,Bhadrapur,Saurya Airlines,2023-04-02, 14:45:00,2023-04-02, 15:05:00,Landed,0,20.0
599,599,599,599,1332,AI215,Delhi,Air India,2023-04-02, 14:50:00,2023-04-02, 15:02:00,Landed,1,12.0
600,600,600,600,1333,BHA654,Pokhara,Buddha Air,2023-04-02, 14:55:00,2023-04-02, 15:10:00,Landed,0,15.0
601,601,601,601,1334,BHA374,Bharatpur,Buddha Air,2023-04-02, 15:00:00,2023-04-02, 15:32:00,Landed,0,32.0
602,602,602,602,1335,6E1155,Delhi,IndiGo,2023-04-02, 15:30:00,2023-04-02, 15:29:00,Landed,1,-1.0
603,603,603,603,1336,SL220,Bangkok,Thai Lion,2023-04-02, 17:20:00,2023-04-02, 17:20:00,Completed,1,0.0
604,604,604,604,1342,NYT926,Bhadrapur,Yeti Airlines,2023-04-02, 14:55:00,2023-04-02, 16:17:00,Landed,0,82.0
605,605,605,605,1343,NYT422,Nepalgunj,Yeti Airlines,2023-04-02, 15:00:00,2023-04-02, 16:23:00,Landed,0,83.0
606,606,606,606,1344,NYT782,Biratnagar,Yeti Airlines,2023-04-02, 15:30:00,2023-04-02, 16:44:00,Landed,0,74.0
607,607,607,607,1345,BHA708,Biratnagar,Buddha Air,2023-04-02, 15:55:00,2023-04-02, 16:41:00,Landed,0,46.0
608,608,608,608,1346,UK155,Delhi,Vistara,2023-04-02, 16:00:00,2023-04-02, 16:30:00,Landed,1,30.0
609,609,609,609,1347,QR646,Doha,Qatar Airways,2023-04-02, 16:45:00,2023-04-02, 15:56:00,Landed,1,-49.0
610,610,610,610,1356,BHA558,Simara Airport,Buddha Air,2023-04-02, 16:25:00,2023-04-02, 17:10:00,Landed,0,45.0
611,611,611,611,1367,H9679,Dhaka,Himalaya Airlines,2023-04-02, 17:45:00,2023-04-02, 18:20:00,Landed,1,35.0
612,612,612,612,1369,NYT794,Biratnagar,Yeti Airlines,2023-04-02, 17:40:00,2023-04-02, 19:08:00,Landed,0,88.0
613,613,613,613,1370,BHA512,Janakpur,Buddha Air,2023-04-02, 18:00:00,2023-04-02, 19:15:00,Landed,0,75.0
614,614,614,614,1371,SHA738,Biratnagar,Shree Airlines,2023-04-02, 18:00:00,2023-04-02, 19:32:00,Landed,0,92.0
615,615,615,615,1372,FZ575,Dubai,Flydubai,2023-04-02, 18:05:00,2023-04-02, 19:20:00,Landed,1,75.0
616,616,616,616,1373,RA218,Delhi,Nepal Airlines,2023-04-02, 18:10:00,2023-04-02, 19:25:00,Landed,1,75.0
617,617,617,617,1374,NYT894,Bhairahawa,Yeti Airlines,2023-04-02, 18:45:00,2023-04-02, 19:38:00,Landed,0,53.0
